"Accession_ID","Season","Block","Rep","DSR","Origin","Species"
"168",1,2,1,8,"India","juncea"
"168",1,3,1,6,"India","juncea"
"168",1,1,2,10,"India","juncea"
"168",1,2,2,10,"India","juncea"
"168",1,3,2,NA,"India","juncea"
"168",2,1,3,3,"India","juncea"
"168",2,2,3,3,"India","juncea"
"168",2,3,3,4,"India","juncea"
"168",2,1,4,5,"India","juncea"
"168",2,2,4,5,"India","juncea"
"168",2,3,4,6,"India","juncea"
"168",2,1,5,10,"India","juncea"
"168",2,2,5,8,"India","juncea"
"168",2,3,5,9,"India","juncea"
"169",1,1,1,8,"Germany","juncea"
"169",1,2,1,7,"Germany","juncea"
"169",1,3,1,3,"Germany","juncea"
"169",1,1,2,10,"Germany","juncea"
"169",1,2,2,10,"Germany","juncea"
"169",1,3,2,10,"Germany","juncea"
"169",2,1,3,2,"Germany","juncea"
"169",2,2,3,3,"Germany","juncea"
"169",2,3,3,2,"Germany","juncea"
"169",2,1,4,5,"Germany","juncea"
"169",2,2,4,10,"Germany","juncea"
"169",2,3,4,4,"Germany","juncea"
"169",2,1,5,5,"Germany","juncea"
"169",2,2,5,9,"Germany","juncea"
"169",2,3,5,8,"Germany","juncea"
"170",1,1,1,7,"-","juncea"
"170",1,2,1,6,"-","juncea"
"170",1,3,1,9,"-","juncea"
"170",1,1,2,10,"-","juncea"
"170",1,2,2,9,"-","juncea"
"170",1,3,2,10,"-","juncea"
"170",2,1,3,1,"-","juncea"
"170",2,2,3,1,"-","juncea"
"170",2,3,3,1,"-","juncea"
"170",2,1,4,5,"-","juncea"
"170",2,2,4,4,"-","juncea"
"170",2,3,4,4,"-","juncea"
"170",2,1,5,8,"-","juncea"
"170",2,2,5,7,"-","juncea"
"170",2,3,5,5,"-","juncea"
"171",1,1,1,9,"China","juncea"
"171",1,2,1,6,"China","juncea"
"171",1,3,1,10,"China","juncea"
"171",1,1,2,10,"China","juncea"
"171",1,2,2,10,"China","juncea"
"171",1,3,2,10,"China","juncea"
"171",2,1,3,4,"China","juncea"
"171",2,2,3,3,"China","juncea"
"171",2,3,3,1,"China","juncea"
"171",2,1,4,8,"China","juncea"
"171",2,2,4,7,"China","juncea"
"171",2,3,4,4,"China","juncea"
"171",2,1,5,10,"China","juncea"
"171",2,2,5,9,"China","juncea"
"171",2,3,5,7,"China","juncea"
"172",1,1,1,9,"China","juncea"
"172",1,2,1,8,"China","juncea"
"172",1,3,1,8,"China","juncea"
"172",1,1,2,10,"China","juncea"
"172",1,2,2,9,"China","juncea"
"172",1,3,2,10,"China","juncea"
"172",2,1,3,3,"China","juncea"
"172",2,2,3,3,"China","juncea"
"172",2,3,3,2,"China","juncea"
"172",2,1,4,4,"China","juncea"
"172",2,2,4,5,"China","juncea"
"172",2,3,4,6,"China","juncea"
"172",2,1,5,7,"China","juncea"
"172",2,2,5,8,"China","juncea"
"172",2,3,5,7,"China","juncea"
"173",1,1,1,5,"Russia","juncea"
"173",1,2,1,9,"Russia","juncea"
"173",1,3,1,8,"Russia","juncea"
"173",1,1,2,10,"Russia","juncea"
"173",1,2,2,10,"Russia","juncea"
"173",1,3,2,10,"Russia","juncea"
"173",2,1,3,3,"Russia","juncea"
"173",2,2,3,3,"Russia","juncea"
"173",2,3,3,2,"Russia","juncea"
"173",2,1,4,7,"Russia","juncea"
"173",2,2,4,5,"Russia","juncea"
"173",2,3,4,4,"Russia","juncea"
"173",2,1,5,9,"Russia","juncea"
"173",2,2,5,7,"Russia","juncea"
"173",2,3,5,7,"Russia","juncea"
"174",1,1,1,6,"Cuba","juncea"
"174",1,2,1,9,"Cuba","juncea"
"174",1,3,1,8,"Cuba","juncea"
"174",1,1,2,10,"Cuba","juncea"
"174",1,2,2,10,"Cuba","juncea"
"174",1,3,2,10,"Cuba","juncea"
"174",2,1,3,2,"Cuba","juncea"
"174",2,2,3,3,"Cuba","juncea"
"174",2,3,3,3,"Cuba","juncea"
"174",2,1,4,6,"Cuba","juncea"
"174",2,2,4,6,"Cuba","juncea"
"174",2,3,4,6,"Cuba","juncea"
"174",2,1,5,7,"Cuba","juncea"
"174",2,2,5,9,"Cuba","juncea"
"174",2,3,5,8,"Cuba","juncea"
"175",1,1,1,7,"Russia","juncea"
"175",1,2,1,7,"Russia","juncea"
"175",1,3,1,6,"Russia","juncea"
"175",1,1,2,10,"Russia","juncea"
"175",1,2,2,10,"Russia","juncea"
"175",1,3,2,10,"Russia","juncea"
"175",2,1,3,3,"Russia","juncea"
"175",2,2,3,2,"Russia","juncea"
"175",2,3,3,4,"Russia","juncea"
"175",2,1,4,6,"Russia","juncea"
"175",2,2,4,5,"Russia","juncea"
"175",2,3,4,7,"Russia","juncea"
"175",2,1,5,9,"Russia","juncea"
"175",2,2,5,8,"Russia","juncea"
"175",2,3,5,10,"Russia","juncea"
"176",1,1,1,10,"North Korea","juncea"
"176",1,2,1,7,"North Korea","juncea"
"176",1,3,1,8,"North Korea","juncea"
"176",1,1,2,10,"North Korea","juncea"
"176",1,2,2,10,"North Korea","juncea"
"176",1,3,2,10,"North Korea","juncea"
"176",2,1,3,3,"North Korea","juncea"
"176",2,2,3,3,"North Korea","juncea"
"176",2,3,3,2,"North Korea","juncea"
"176",2,1,4,5,"North Korea","juncea"
"176",2,2,4,6,"North Korea","juncea"
"176",2,3,4,5,"North Korea","juncea"
"176",2,1,5,7,"North Korea","juncea"
"176",2,2,5,8,"North Korea","juncea"
"176",2,3,5,9,"North Korea","juncea"
"177",1,1,1,9,"Pakistan","juncea"
"177",1,2,1,10,"Pakistan","juncea"
"177",1,3,1,4,"Pakistan","juncea"
"177",1,1,2,10,"Pakistan","juncea"
"177",1,2,2,10,"Pakistan","juncea"
"177",1,3,2,9,"Pakistan","juncea"
"177",2,1,3,3,"Pakistan","juncea"
"177",2,2,3,3,"Pakistan","juncea"
"177",2,3,3,2,"Pakistan","juncea"
"177",2,1,4,5,"Pakistan","juncea"
"177",2,2,4,5,"Pakistan","juncea"
"177",2,3,4,5,"Pakistan","juncea"
"177",2,1,5,8,"Pakistan","juncea"
"177",2,2,5,9,"Pakistan","juncea"
"177",2,3,5,6,"Pakistan","juncea"
"178",1,1,1,6,"United States","napus"
"178",1,2,1,8,"United States","napus"
"178",1,3,1,8,"United States","napus"
"178",1,1,2,10,"United States","napus"
"178",1,2,2,9,"United States","napus"
"178",1,3,2,10,"United States","napus"
"178",2,1,3,3,"United States","napus"
"178",2,2,3,3,"United States","napus"
"178",2,3,3,3,"United States","napus"
"178",2,1,4,6,"United States","napus"
"178",2,2,4,7,"United States","napus"
"178",2,3,4,5,"United States","napus"
"178",2,1,5,7,"United States","napus"
"178",2,2,5,8,"United States","napus"
"178",2,3,5,7,"United States","napus"
"179",1,1,1,8,"United States","napus"
"179",1,2,1,7,"United States","napus"
"179",1,3,1,8,"United States","napus"
"179",1,1,2,9,"United States","napus"
"179",1,2,2,8,"United States","napus"
"179",1,3,2,9,"United States","napus"
"179",2,1,3,3,"United States","napus"
"179",2,2,3,5,"United States","napus"
"179",2,3,3,2,"United States","napus"
"179",2,1,4,5,"United States","napus"
"179",2,2,4,5,"United States","napus"
"179",2,3,4,5,"United States","napus"
"179",2,1,5,7,"United States","napus"
"179",2,2,5,6,"United States","napus"
"179",2,3,5,7,"United States","napus"
"180",1,1,1,9,"United States","napus"
"180",1,2,1,6,"United States","napus"
"180",1,3,1,7,"United States","napus"
"180",1,1,2,10,"United States","napus"
"180",1,2,2,8,"United States","napus"
"180",1,3,2,8,"United States","napus"
"180",2,1,3,3,"United States","napus"
"180",2,2,3,4,"United States","napus"
"180",2,3,3,4,"United States","napus"
"180",2,1,4,5,"United States","napus"
"180",2,2,4,5,"United States","napus"
"180",2,3,4,6,"United States","napus"
"180",2,1,5,7,"United States","napus"
"180",2,2,5,9,"United States","napus"
"180",2,3,5,7,"United States","napus"
"181",1,1,1,8,"United States","napus"
"181",1,2,1,7,"United States","napus"
"181",1,3,1,7,"United States","napus"
"181",1,1,2,9,"United States","napus"
"181",1,2,2,9,"United States","napus"
"181",1,3,2,9,"United States","napus"
"181",2,1,3,NA,"United States","napus"
"181",2,2,3,2,"United States","napus"
"181",2,3,3,3,"United States","napus"
"181",2,1,4,7,"United States","napus"
"181",2,2,4,5,"United States","napus"
"181",2,3,4,5,"United States","napus"
"181",2,1,5,8,"United States","napus"
"181",2,2,5,7,"United States","napus"
"181",2,3,5,6,"United States","napus"
"182",1,1,1,6,"Mongolia","napus"
"182",1,2,1,7,"Mongolia","napus"
"182",1,3,1,6,"Mongolia","napus"
"182",1,1,2,10,"Mongolia","napus"
"182",1,2,2,9,"Mongolia","napus"
"182",1,3,2,10,"Mongolia","napus"
"182",2,1,3,2,"Mongolia","napus"
"182",2,2,3,4,"Mongolia","napus"
"182",2,3,3,4,"Mongolia","napus"
"182",2,1,4,4,"Mongolia","napus"
"182",2,2,4,6,"Mongolia","napus"
"182",2,3,4,4,"Mongolia","napus"
"182",2,1,5,7,"Mongolia","napus"
"182",2,2,5,10,"Mongolia","napus"
"182",2,3,5,7,"Mongolia","napus"
"183",1,1,1,6,"South Korea","napus"
"183",1,2,1,9,"South Korea","napus"
"183",1,3,1,7,"South Korea","napus"
"183",1,1,2,10,"South Korea","napus"
"183",1,2,2,10,"South Korea","napus"
"183",1,3,2,8,"South Korea","napus"
"183",2,1,3,4,"South Korea","napus"
"183",2,2,3,2,"South Korea","napus"
"183",2,3,3,3,"South Korea","napus"
"183",2,1,4,5,"South Korea","napus"
"183",2,2,4,4,"South Korea","napus"
"183",2,3,4,6,"South Korea","napus"
"183",2,1,5,7,"South Korea","napus"
"183",2,2,5,5,"South Korea","napus"
"183",2,3,5,7,"South Korea","napus"
"184",1,1,1,7,"Poland","napus"
"184",1,2,1,NA,"Poland","napus"
"184",1,3,1,8,"Poland","napus"
"184",1,1,2,9,"Poland","napus"
"184",1,2,2,NA,"Poland","napus"
"184",1,3,2,10,"Poland","napus"
"184",2,1,3,4,"Poland","napus"
"184",2,2,3,4,"Poland","napus"
"184",2,3,3,2,"Poland","napus"
"184",2,1,4,6,"Poland","napus"
"184",2,2,4,4,"Poland","napus"
"184",2,3,4,5,"Poland","napus"
"184",2,1,5,9,"Poland","napus"
"184",2,2,5,7,"Poland","napus"
"184",2,3,5,10,"Poland","napus"
"185",1,1,1,8,"Canada","napus"
"185",1,2,1,7,"Canada","napus"
"185",1,3,1,6,"Canada","napus"
"185",1,1,2,10,"Canada","napus"
"185",1,2,2,10,"Canada","napus"
"185",1,3,2,8,"Canada","napus"
"185",2,1,3,3,"Canada","napus"
"185",2,2,3,3,"Canada","napus"
"185",2,3,3,2,"Canada","napus"
"185",2,1,4,7,"Canada","napus"
"185",2,2,4,5,"Canada","napus"
"185",2,3,4,5,"Canada","napus"
"185",2,1,5,9,"Canada","napus"
"185",2,2,5,6,"Canada","napus"
"185",2,3,5,7,"Canada","napus"
"186",1,1,1,10,"Tunisia","napus"
"186",1,2,1,10,"Tunisia","napus"
"186",1,3,1,5,"Tunisia","napus"
"186",1,1,2,10,"Tunisia","napus"
"186",1,2,2,10,"Tunisia","napus"
"186",1,3,2,10,"Tunisia","napus"
"186",2,1,3,2,"Tunisia","napus"
"186",2,2,3,4,"Tunisia","napus"
"186",2,3,3,1,"Tunisia","napus"
"186",2,1,4,4,"Tunisia","napus"
"186",2,2,4,6,"Tunisia","napus"
"186",2,3,4,3,"Tunisia","napus"
"186",2,1,5,9,"Tunisia","napus"
"186",2,2,5,7,"Tunisia","napus"
"186",2,3,5,8,"Tunisia","napus"
"187",1,1,1,7,"Canada","napus"
"187",1,2,1,8,"Canada","napus"
"187",1,3,1,NA,"Canada","napus"
"187",1,1,2,8,"Canada","napus"
"187",1,2,2,8,"Canada","napus"
"187",1,3,2,NA,"Canada","napus"
"187",2,1,3,3,"Canada","napus"
"187",2,2,3,3,"Canada","napus"
"187",2,3,3,2,"Canada","napus"
"187",2,1,4,6,"Canada","napus"
"187",2,2,4,5,"Canada","napus"
"187",2,3,4,4,"Canada","napus"
"187",2,1,5,8,"Canada","napus"
"187",2,2,5,7,"Canada","napus"
"187",2,3,5,5,"Canada","napus"
"188",1,1,1,8,"Pakistan","napus"
"188",1,2,1,8,"Pakistan","napus"
"188",1,3,1,7,"Pakistan","napus"
"188",1,1,2,10,"Pakistan","napus"
"188",1,2,2,10,"Pakistan","napus"
"188",1,3,2,10,"Pakistan","napus"
"188",2,1,3,3,"Pakistan","napus"
"188",2,2,3,NA,"Pakistan","napus"
"188",2,3,3,NA,"Pakistan","napus"
"188",2,1,4,NA,"Pakistan","napus"
"188",2,2,4,NA,"Pakistan","napus"
"188",2,3,4,NA,"Pakistan","napus"
"188",2,1,5,8,"Pakistan","napus"
"188",2,2,5,NA,"Pakistan","napus"
"188",2,3,5,NA,"Pakistan","napus"
"189",1,1,1,7,"China","napus"
"189",1,2,1,8,"China","napus"
"189",1,3,1,10,"China","napus"
"189",1,1,2,10,"China","napus"
"189",1,2,2,9,"China","napus"
"189",1,3,2,10,"China","napus"
"189",2,1,3,3,"China","napus"
"189",2,2,3,4,"China","napus"
"189",2,3,3,NA,"China","napus"
"189",2,1,4,6,"China","napus"
"189",2,2,4,5,"China","napus"
"189",2,3,4,NA,"China","napus"
"189",2,1,5,8,"China","napus"
"189",2,2,5,8,"China","napus"
"189",2,3,5,NA,"China","napus"
"190",1,1,1,8,"United States","napus"
"190",1,2,1,6,"United States","napus"
"190",1,3,1,5,"United States","napus"
"190",1,1,2,9,"United States","napus"
"190",1,2,2,9,"United States","napus"
"190",1,3,2,7,"United States","napus"
"190",2,1,3,3,"United States","napus"
"190",2,2,3,2,"United States","napus"
"190",2,3,3,3,"United States","napus"
"190",2,1,4,5,"United States","napus"
"190",2,2,4,6,"United States","napus"
"190",2,3,4,5,"United States","napus"
"190",2,1,5,8,"United States","napus"
"190",2,2,5,7,"United States","napus"
"190",2,3,5,7,"United States","napus"
"191",1,1,1,8,"United States","napus"
"191",1,2,1,7,"United States","napus"
"191",1,3,1,7,"United States","napus"
"191",1,1,2,9,"United States","napus"
"191",1,2,2,8,"United States","napus"
"191",1,3,2,8,"United States","napus"
"191",2,1,3,2,"United States","napus"
"191",2,2,3,2,"United States","napus"
"191",2,3,3,2,"United States","napus"
"191",2,1,4,4,"United States","napus"
"191",2,2,4,4,"United States","napus"
"191",2,3,4,4,"United States","napus"
"191",2,1,5,6,"United States","napus"
"191",2,2,5,6,"United States","napus"
"191",2,3,5,5,"United States","napus"
"192",1,1,1,7,"Canada","napus"
"192",1,2,1,7,"Canada","napus"
"192",1,3,1,7,"Canada","napus"
"192",1,1,2,8,"Canada","napus"
"192",1,2,2,9,"Canada","napus"
"192",1,3,2,10,"Canada","napus"
"192",2,1,3,3,"Canada","napus"
"192",2,2,3,3,"Canada","napus"
"192",2,3,3,2,"Canada","napus"
"192",2,1,4,6,"Canada","napus"
"192",2,2,4,6,"Canada","napus"
"192",2,3,4,6,"Canada","napus"
"192",2,1,5,8,"Canada","napus"
"192",2,2,5,7,"Canada","napus"
"192",2,3,5,6,"Canada","napus"
"193",1,1,1,5,"Italy","napus"
"193",1,2,1,8,"Italy","napus"
"193",1,3,1,8,"Italy","napus"
"193",1,1,2,7,"Italy","napus"
"193",1,2,2,8,"Italy","napus"
"193",1,3,2,9,"Italy","napus"
"193",2,1,3,3,"Italy","napus"
"193",2,2,3,1,"Italy","napus"
"193",2,3,3,3,"Italy","napus"
"193",2,1,4,6,"Italy","napus"
"193",2,2,4,5,"Italy","napus"
"193",2,3,4,6,"Italy","napus"
"193",2,1,5,7,"Italy","napus"
"193",2,2,5,6,"Italy","napus"
"193",2,3,5,7,"Italy","napus"
"194",1,1,1,9,"United States","napus"
"194",1,2,1,7,"United States","napus"
"194",1,3,1,7,"United States","napus"
"194",1,1,2,8,"United States","napus"
"194",1,2,2,8,"United States","napus"
"194",1,3,2,8,"United States","napus"
"194",2,1,3,NA,"United States","napus"
"194",2,2,3,NA,"United States","napus"
"194",2,3,3,NA,"United States","napus"
"194",2,1,4,NA,"United States","napus"
"194",2,2,4,NA,"United States","napus"
"194",2,3,4,NA,"United States","napus"
"194",2,1,5,NA,"United States","napus"
"194",2,2,5,NA,"United States","napus"
"194",2,3,5,NA,"United States","napus"
"195",1,1,1,8,"Poland","napus"
"195",1,2,1,8,"Poland","napus"
"195",1,3,1,6,"Poland","napus"
"195",1,1,2,8,"Poland","napus"
"195",1,2,2,9,"Poland","napus"
"195",1,3,2,8,"Poland","napus"
"195",2,1,3,4,"Poland","napus"
"195",2,2,3,4,"Poland","napus"
"195",2,3,3,3,"Poland","napus"
"195",2,1,4,5,"Poland","napus"
"195",2,2,4,5,"Poland","napus"
"195",2,3,4,4,"Poland","napus"
"195",2,1,5,7,"Poland","napus"
"195",2,2,5,7,"Poland","napus"
"195",2,3,5,5,"Poland","napus"
"196",1,1,1,8,"Algeria","napus"
"196",1,2,1,10,"Algeria","napus"
"196",1,3,1,8,"Algeria","napus"
"196",1,1,2,10,"Algeria","napus"
"196",1,2,2,10,"Algeria","napus"
"196",1,3,2,10,"Algeria","napus"
"196",2,1,3,3,"Algeria","napus"
"196",2,2,3,3,"Algeria","napus"
"196",2,3,3,10,"Algeria","napus"
"196",2,1,4,5,"Algeria","napus"
"196",2,2,4,5,"Algeria","napus"
"196",2,3,4,NA,"Algeria","napus"
"196",2,1,5,7,"Algeria","napus"
"196",2,2,5,6,"Algeria","napus"
"196",2,3,5,NA,"Algeria","napus"
"197",1,1,1,8,"Poland","napus"
"197",1,2,1,8,"Poland","napus"
"197",1,3,1,8,"Poland","napus"
"197",1,1,2,10,"Poland","napus"
"197",1,2,2,9,"Poland","napus"
"197",1,3,2,8,"Poland","napus"
"197",2,1,3,3,"Poland","napus"
"197",2,2,3,NA,"Poland","napus"
"197",2,3,3,NA,"Poland","napus"
"197",2,1,4,7,"Poland","napus"
"197",2,2,4,NA,"Poland","napus"
"197",2,3,4,NA,"Poland","napus"
"197",2,1,5,10,"Poland","napus"
"197",2,2,5,NA,"Poland","napus"
"197",2,3,5,NA,"Poland","napus"
"SP",1,1,1,5,NA,NA
"SP",1,2,1,5,NA,NA
"SP",1,3,1,4,NA,NA
"SP",1,1,2,6,NA,NA
"SP",1,2,2,6,NA,NA
"SP",1,3,2,4,NA,NA
"SP",2,1,3,NA,NA,NA
"SP",2,2,3,NA,NA,NA
"SP",2,3,3,NA,NA,NA
"SP",2,1,4,NA,NA,NA
"SP",2,2,4,NA,NA,NA
"SP",2,3,4,NA,NA,NA
"SP",2,1,5,NA,NA,NA
"SP",2,2,5,NA,NA,NA
"SP",2,3,5,NA,NA,NA
"Wal. 29",1,1,1,4,NA,NA
"Wal. 29",1,2,1,2,NA,NA
"Wal. 29",1,3,1,3,NA,NA
"Wal. 29",1,1,2,6,NA,NA
"Wal. 29",1,2,2,6,NA,NA
"Wal. 29",1,3,2,6,NA,NA
"Wal. 29",2,1,3,NA,NA,NA
"Wal. 29",2,2,3,NA,NA,NA
"Wal. 29",2,3,3,NA,NA,NA
"Wal. 29",2,1,4,NA,NA,NA
"Wal. 29",2,2,4,NA,NA,NA
"Wal. 29",2,3,4,NA,NA,NA
"Wal. 29",2,1,5,NA,NA,NA
"Wal. 29",2,2,5,NA,NA,NA
"Wal. 29",2,3,5,NA,NA,NA
"CB",1,1,1,7,NA,NA
"CB",1,2,1,4,NA,NA
"CB",1,3,1,3,NA,NA
"CB",1,1,2,8,NA,NA
"CB",1,2,2,5,NA,NA
"CB",1,3,2,8,NA,NA
"CB",2,1,3,NA,NA,NA
"CB",2,2,3,NA,NA,NA
"CB",2,3,3,NA,NA,NA
"CB",2,1,4,NA,NA,NA
"CB",2,2,4,NA,NA,NA
"CB",2,3,4,NA,NA,NA
"CB",2,1,5,NA,NA,NA
"CB",2,2,5,NA,NA,NA
"CB",2,3,5,NA,NA,NA
